seed,method,arm,scenario,RMSE,MINSEP,SAFEFAIL,DIVERGED,ESTERR,POSNOISERMS,VELNOISERMS,LATENCY,DATARATE,ACKRATE,TRUEAOI,ESTAOI,HARDRATIO,ADAPTRATIO,REFRESHRATIO,TRACEHASH,ACKTRACEHASH,NOISEHASH,INVARIANTS
2,Causal-v3,N3 .05/.10,Stressed,0.124919797022784,0.413020251097397,0,0,0.0866947662207135,0.0500532466148606,0.100520075239207,0,249.266666666667,149.833333333333,0.172977293369664,0.289118982742958,0.70393153249532,0.29606846750468,0,6.81993085933266e+15,6.80154484982729e+15,232574091.05661,0
3,Causal-v3,N3 .05/.10,Stressed,0.106160685010918,0.447491409658425,0,0,0.0853969829241888,0.0493039710792623,0.0995395693426489,0,249.266666666667,151.533333333333,0.172841053587647,0.289679836512258,0.702460550949452,0.297539449050548,0,8.30479491140982e+15,7.7315893228558e+15,231538964.608625,0
1,P10,L50  0/0,Stressed,0.138685346587561,0.423435653216412,0,0,0.0119511525427957,0,0,0.05,100,NaN,0.238637602179837,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,0,0
2,P10,L50  0/0,Stressed,0.138359363776782,0.425364697152471,0,0,0.0119597674744275,0,0,0.05,100,NaN,0.241035422343324,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,0,0
3,P10,L50  0/0,Stressed,0.136877111032472,0.42255775387925,0,0,0.0119922045047489,0,0,0.05,100,NaN,0.235694822888283,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,0,0
1,P20,L50  0/0,Stressed,0.102345063993666,0.46886571770298,0,0,0.0121349251234192,0,0,0.05,200,NaN,0.179758401453224,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,0,0
2,P20,L50  0/0,Stressed,0.102231068086777,0.465888598356264,0,0,0.0120848411563592,0,0,0.05,200,NaN,0.179625794732062,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,0,0
3,P20,L50  0/0,Stressed,0.101199494905473,0.469608637062512,0,0,0.0121196676568583,0,0,0.05,200,NaN,0.177333333333333,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,0,0
1,State-event,L50  0/0,Stressed,0.259039454494197,0.168381671717448,1,0,0.0118337572574633,0,0,0.05,43,NaN,0.451954586739328,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,0,0
2,State-event,L50  0/0,Stressed,0.228869515433433,0.301379674330916,0,0,0.0118172327366433,0,0,0.05,43.3,NaN,0.392434150772025,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,0,0
3,State-event,L50  0/0,Stressed,0.238258812511195,0.31628369095152,0,0,0.0117917428910863,0,0,0.05,43.0666666666667,NaN,0.418230699364214,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,0,0
1,Causal-v3,L50  0/0,Stressed,0.11194412769184,0.460962220861202,0,0,0.0121609024218598,0,0,0.05,184.666666666667,109.066666666667,0.193514986376022,0.314107629427791,0.000722021660649819,0.998736462093863,0.000541516245487365,7.50892100204258e+15,7.1062366130725e+15,0,0
2,Causal-v3,L50  0/0,Stressed,0.108532851716746,0.461362327541946,0,0,0.0121464797563312,0,0,0.05,184.333333333333,110.866666666667,0.18841416893733,0.308480926430516,0.000723327305605787,0.99873417721519,0.00054249547920434,6.81993085933266e+15,6.80154484982729e+15,0,0
3,Causal-v3,L50  0/0,Stressed,0.107440908934092,0.466248104038207,0,0,0.012182285988004,0,0,0.05,184.933333333333,112.466666666667,0.187662125340599,0.30818119891008,0.000720980533525595,0.99873828406633,0.000540735400144196,8.30479491140982e+15,7.7315893228558e+15,0,0
1,P10,L100 0/0,Stressed,0.156596835298753,0.373755178129192,0,0,0.0334366353430152,0,0,0.1,100,NaN,0.238637602179837,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,0,0
2,P10,L100 0/0,Stressed,0.16151848880359,0.366598014493282,0,0,0.0345294361677106,0,0,0.1,100,NaN,0.241035422343324,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,0,0
3,P10,L100 0/0,Stressed,0.152931682727839,0.358429365778373,0,0,0.0343789095665801,0,0,0.1,100,NaN,0.235694822888283,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,0,0
1,P20,L100 0/0,Stressed,0.120951170682682,0.399554743323698,0,0,0.0349949331493854,0,0,0.1,200,NaN,0.179758401453224,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,0,0
2,P20,L100 0/0,Stressed,0.132513357410517,0.385871832223672,0,0,0.0348357866704272,0,0,0.1,200,NaN,0.179625794732062,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,0,0
3,P20,L100 0/0,Stressed,0.117330898273393,0.397413698778794,0,0,0.0350680129743548,0,0,0.1,200,NaN,0.177333333333333,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,0,0
1,State-event,L100 0/0,Stressed,0.191655128795728,0.338215185391193,0,0,0.0349023570980346,0,0,0.1,87.9,NaN,0.303892824704814,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,0,0
2,State-event,L100 0/0,Stressed,0.180941501254026,0.26373557851772,0,0,0.0334858335014793,0,0,0.1,82.9,NaN,0.294277929155313,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,0,0
3,State-event,L100 0/0,Stressed,0.17511785098061,0.335326296093608,0,0,0.0337447912794821,0,0,0.1,83.9666666666667,NaN,0.293449591280654,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,0,0
1,Causal-v3,L100 0/0,Stressed,0.118577448839647,0.392890370825487,0,0,0.0349742778742141,0,0,0.1,245.866666666667,144.933333333333,0.175275204359673,0.291407811080832,0.000542299349240781,0.998644251626898,0.000813449023861171,7.50892100204258e+15,7.1062366130725e+15,0,0
2,Causal-v3,L100 0/0,Stressed,0.107642877257932,0.426544289823494,0,0,0.0348153794084623,0,0,0.1,245.6,147.8,0.17297366030881,0.28910762942779,0.000542888165038002,0.998642779587405,0.000814332247557003,6.81993085933266e+15,6.80154484982729e+15,0,0
3,Causal-v3,L100 0/0,Stressed,0.122539556985849,0.406586094154001,0,0,0.0348938068230582,0,0,0.1,245.666666666667,148.9,0.172877384196185,0.28972524977293,0.000542740841248304,0.998643147896879,0.000814111261872456,8.30479491140982e+15,7.7315893228558e+15,0,0
1,P10,C3 combined,Stressed,0.141469544410115,0.397353631582488,0,0,0.0531088914487602,0.02987778981575,0.0496126885737747,0.05,100,NaN,0.238637602179837,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,119404521.680633,0
2,P10,C3 combined,Stressed,0.14870729927666,0.382072621319266,0,0,0.0534587068119565,0.0300319479689164,0.0502600376196033,0.05,100,NaN,0.241035422343324,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,119746479.715235,0
3,P10,C3 combined,Stressed,0.146977071421721,0.408780435705247,0,0,0.05256565350537,0.0295823826475574,0.0497697846713244,0.05,100,NaN,0.235694822888283,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,119191645.832073,0
1,P20,C3 combined,Stressed,0.10662184279084,0.457097165561061,0,0,0.0531076471074504,0.02987778981575,0.0496126885737747,0.05,200,NaN,0.179758401453224,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,119404521.680633,0
2,P20,C3 combined,Stressed,0.106170897364984,0.450809516473128,0,0,0.0534880699066201,0.0300319479689164,0.0502600376196033,0.05,200,NaN,0.179625794732062,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,119746479.715235,0
3,P20,C3 combined,Stressed,0.10907812307932,0.452504428625751,0,0,0.0525663075676185,0.0295823826475574,0.0497697846713244,0.05,200,NaN,0.177333333333333,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,119191645.832073,0
1,State-event,C3 combined,Stressed,0.138682977248195,0.392020992741099,0,0,0.0530915941951997,0.02987778981575,0.0496126885737747,0.05,280.8,NaN,0.260673932788374,NaN,NaN,NaN,NaN,7.50892100204258e+15,7.1062366130725e+15,119404521.680633,0
2,State-event,C3 combined,Stressed,0.13373994166388,0.44220266963348,0,0,0.0534815116830975,0.0300319479689164,0.0502600376196033,0.05,282.8,NaN,0.2468919164396,NaN,NaN,NaN,NaN,6.81993085933266e+15,6.80154484982729e+15,119746479.715235,0
3,State-event,C3 combined,Stressed,0.137487892466056,0.422175522502796,0,0,0.0525432386701109,0.0295823826475574,0.0497697846713244,0.05,278.366666666667,NaN,0.250623069936421,NaN,NaN,NaN,NaN,8.30479491140982e+15,7.7315893228558e+15,119191645.832073,0
1,Causal-v3,C3 combined,Stressed,0.10072028139655,0.449594893219994,0,0,0.0531054176323093,0.02987778981575,0.0496126885737747,0.05,249.1,147.4,0.175237057220708,0.291360127157127,0.618359427271511,0.381640572728489,0,7.50892100204258e+15,7.1062366130725e+15,119404521.680633,0
2,Causal-v3,C3 combined,Stressed,0.104448928410547,0.446242966128799,0,0,0.0534880330765499,0.0300319479689164,0.0502600376196033,0.05,249.166666666667,149.8,0.172977293369664,0.289118982742958,0.628361204013378,0.371638795986622,0,6.81993085933266e+15,6.80154484982729e+15,119746479.715235,0
3,Causal-v3,C3 combined,Stressed,0.095479248372696,0.467200636946235,0,0,0.0525735408456431,0.0295823826475574,0.0497697846713244,0.05,249.066666666667,151.333333333333,0.172841053587647,0.289679836512258,0.620583511777302,0.379416488222698,0,8.30479491140982e+15,7.7315893228558e+15,119191645.832073,0
