seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,SCHEDULE_STATE_HASH,WITNESS_HASH_EXACT,CONFLICT_EDGES,HIDDEN_CONFLICT_EDGES,MAX_WITNESS_LOAD,FINAL_ALL_CERTIFIED,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,CLAIM_ATTEMPTS,CERTIFICATE_ATTEMPTS,CONTROL_ATTEMPTS,CONTROL_ATTEMPT_BOUND,CONTROL_ATTEMPT_BOUND_RATIO,CLAIM_BYTES,NOMINAL_CONTROL_ATTEMPT_BOUND,CERTIFICATE_BYTES,CONTROL_BYTES,CONTROL_BYTE_BOUND,CONTROL_BYTE_BOUND_RATIO,NOMINAL_CONTROL_BYTE_BOUND,CERTIFICATE_ENTRIES_ATTEMPTED,RESPONSE_ENTRIES_ATTEMPTED,RETRY_CLAIM_ATTEMPTS,LOCAL_CERTIFICATE_ENTRIES,CERTIFICATE_WITHOUT_FRESH_CLAIMS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_WITNESS,BLACKOUT_CLIENT_FINAL_ACTIVE,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS,retryMode,CUMULATIVE_RECEIPT_RETRY,CLAIM_TRANSACTION_STARTS,FINAL_OPEN_CLAIM_TRANSACTIONS,BACKGROUND_LOAD,BACKGROUND_TRACE_HASH_EXACT,BACKGROUND_OVERLAY_HASH_EXACT,BACKGROUND_POTENTIAL_HITS,geometryIndex,networkIndex,BASE_GEOMETRY_HASH,DATA_NEIGHBOR_GRAPH_HASH,MANAGEMENT_GRAPH_HASH,SELECTOR_HASH_EXACT,SELECTED_HORIZON_SEC,SELECTED_HORIZON_INDEX,SELECTED_CONFLICT_EDGES,SELECTED_HIDDEN_EDGES,COHERENCE_ENABLED,COHERENCE_ADMISSIBLE,COHERENCE_HORIZON_FRAMES,RENEWAL_PERIOD_FRAMES,LEASE_FRAMES,CLAIM_PACKET_BYTES,CERTIFICATE_HEADER_BYTES,CERTIFICATE_ENTRY_BYTES,REVOKE_PACKET_BYTES,MAX_RESPONSE_PACKET_BYTES,PACKET_MTU_VIOLATIONS,BLACKOUT_APPLIED,SELF_REVOCATIONS,REVOKE_ATTEMPTS,REVOKE_BYTES,geometryCondition,networkCondition,bindingReason
16079026,static-wide-low,static-wide-low,response-iid5,response-iid5,response-iid5,10,113345104971,113345104971,34408036,66900207,630118,6,0,1,1,2,0.99975,0,0,0,65,50,115,6400,0.01796875,1820,96,1300,3120,174400,0.0178899082568807,2616,50,50,5,0,0,1035,1011,24,0,3999,0,3198,3198,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,60,0,0,31506497164,NaN,0,1,3,68478645,36429,40685,5757865,6.8,6,6,0,1,1,74,67,74,28,16,10,24,26,0,0,0,0,0,static-wide-low,response-iid5,admissible
16079026,static-wide-low,static-wide-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113345104971,113345104971,34793601,66897185,630118,6,0,1,1,2,0.9995,0,0,0,70,61,131,6400,0.02046875,1960,96,1586,3546,174400,0.0203325688073395,2616,60,61,9,0,0,1179,1117,62,0,3998,1,3197,3197,0,0,1,1,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,61,0,0,31506497164,NaN,0,1,4,68478645,36429,40685,5757865,6.8,6,6,0,1,1,74,67,74,28,16,10,24,26,0,0,0,0,0,static-wide-low,joint-control-iid5,admissible
16079026,static-wide-low,static-wide-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113345104971,77165930660,34022471,66894321,630118,6,0,1,1,3,0.999,0,0,0,94,99,193,6400,0.03015625,2632,96,2574,5206,174400,0.0298509174311927,2616,94,99,32,0,0,1737,1359,378,0,3996,0,3192,1659,1533,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,62,0,0.15,31506497164,240940,7392,1,5,68478645,36429,40685,5757865,6.8,6,6,0,1,1,74,67,74,28,16,10,24,26,0,0,0,0,0,static-wide-low,iid-occupancy15,admissible
16079026,static-wide-low,static-wide-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113345104971,93946717569,34022471,66115342,630118,6,0,1,0,NaN,0.9,0,0,0,454,1218,1672,6400,0.26125,12712,96,31668,44380,174400,0.25447247706422,2616,1218,1218,399,0,0,15048,14648,400,0,3600,75,2400,2400,0,0,150,150,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,55,1,0,31506497164,NaN,0,1,6,68478645,36429,40685,5757865,6.8,6,6,0,1,1,74,67,74,28,16,10,24,26,0,1,0,0,0,static-wide-low,directed-response-blackout,admissible
16079026,mobile-limited-low,mobile-limited-low,zero,zero,zero,10,113345104971,113345104971,32024994,66920875,585107,6,2,2,1,1,1,0,0,0,270,135,405,6000,0.0675,7560,405,3780,11340,168000,0.0675,11340,162,162,0,0,0,405,405,0,0,4000,0,3200,3200,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,270,0,0,31506497164,NaN,0,2,1,68478645,36429,36429,5334416,2,4,6,2,1,1,22,15,22,28,16,10,24,36,0,0,0,0,0,mobile-limited-low,zero,admissible
16079026,mobile-limited-low,mobile-limited-low,claim-iid5,claim-iid5,claim-iid5,10,113345104971,113345104971,32410559,66918315,585107,6,2,2,1,2,0.99975,0,0,0,289,165,454,6000,0.0756666666666667,8092,405,4630,12722,168000,0.0757261904761905,11340,198,199,15,0,0,479,464,15,0,3999,1,3199,3199,0,0,1,1,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,274,0,0,31506497164,NaN,0,2,2,68478645,36429,36429,5334416,2,4,6,2,1,1,22,15,22,28,16,10,24,36,0,0,0,0,0,mobile-limited-low,claim-iid5,admissible
16079026,mobile-limited-low,mobile-limited-low,response-iid5,response-iid5,response-iid5,10,113345104971,113345104971,32410559,66919191,585107,6,2,2,1,2,0.99975,0,0,0,282,162,444,6000,0.074,7896,405,4492,12388,168000,0.0737380952380952,11340,190,190,12,0,0,464,451,13,0,3999,0,3198,3198,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,270,0,0,31506497164,NaN,0,2,3,68478645,36429,36429,5334416,2,4,6,2,1,1,22,15,22,28,16,10,24,36,0,0,0,0,0,mobile-limited-low,response-iid5,admissible
16079026,mobile-limited-low,mobile-limited-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113345104971,113345104971,32796124,66916450,585107,6,2,2,1,2,0.9995,0,0,0,299,184,483,6000,0.0805,8372,405,5134,13506,168000,0.0803928571428571,11340,218,219,26,0,0,523,489,34,0,3998,1,3197,3197,0,0,1,1,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,273,0,0,31506497164,NaN,0,2,4,68478645,36429,36429,5334416,2,4,6,2,1,1,22,15,22,28,16,10,24,36,0,0,0,0,0,mobile-limited-low,joint-control-iid5,admissible
16079026,mobile-limited-low,mobile-limited-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113345104971,77460654950,32024994,66913599,585107,6,2,2,1,3,0.999,0,0,0,401,310,711,6000,0.1185,11228,405,8630,19858,168000,0.118202380952381,11340,365,367,125,0,0,862,629,233,0,3996,0,3192,1650,1542,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,276,0,0.15,31506497164,842793,7323,2,5,68478645,36429,36429,5334416,2,4,6,2,1,1,22,15,22,28,16,10,24,36,0,0,0,0,0,mobile-limited-low,iid-occupancy15,admissible
16079026,mobile-limited-low,mobile-limited-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113345104971,93946717569,32024994,66130543,585107,6,2,2,0,NaN,0.9,0,0,0,643,1254,1897,6000,0.316166666666667,18004,405,32874,50878,168000,0.302845238095238,11340,1281,1281,399,0,0,3016,2616,400,0,3600,75,2400,2400,0,0,150,150,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,244,1,0,31506497164,NaN,0,2,6,68478645,36429,36429,5334416,2,4,6,2,1,1,22,15,22,28,16,10,24,36,0,1,0,0,0,mobile-limited-low,directed-response-blackout,admissible
16079026,mobile-limited-high,mobile-limited-high,zero,zero,zero,10,113345104971,113345104971,32326743,66979415,585107,6,2,2,1,1,1,0,0,0,1000,500,1500,6000,0.25,28000,1500,14000,42000,168000,0.25,42000,600,600,0,0,0,1500,1500,0,0,4000,0,3200,3200,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,1000,0,0,31506497164,NaN,0,3,1,68478645,36429,36429,5906571,1,3,6,2,1,1,11,4,11,28,16,10,24,36,0,0,0,0,0,mobile-limited-high,zero,admissible
16079026,mobile-limited-high,mobile-limited-high,claim-iid5,claim-iid5,claim-iid5,10,113345104971,113345104971,32712308,66977386,585107,6,2,2,1,2,0.99975,0,0,0,1044,574,1618,6000,0.269666666666667,29232,1500,16124,45356,168000,0.26997619047619,42000,693,694,37,0,0,1681,1640,41,0,3999,1,3199,3199,0,0,1,1,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,1007,0,0,31506497164,NaN,0,3,2,68478645,36429,36429,5906571,1,3,6,2,1,1,11,4,11,28,16,10,24,36,0,0,0,0,0,mobile-limited-high,claim-iid5,admissible
16079026,mobile-limited-high,mobile-limited-high,response-iid5,response-iid5,response-iid5,10,113345104971,113345104971,32712308,66977731,585107,6,2,2,1,2,0.99975,0,0,0,1038,578,1616,6000,0.269333333333333,29064,1500,16148,45212,168000,0.269119047619048,42000,690,690,38,0,0,1680,1636,44,0,3999,0,3198,3198,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,1000,0,0,31506497164,NaN,0,3,3,68478645,36429,36429,5906571,1,3,6,2,1,1,11,4,11,28,16,10,24,36,0,0,0,0,0,mobile-limited-high,response-iid5,admissible
16079026,mobile-limited-high,mobile-limited-high,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113345104971,113345104971,33097873,66975702,585107,6,2,2,1,2,0.9995,0,0,0,1084,650,1734,6000,0.289,30352,1500,18230,48582,168000,0.289178571428571,42000,782,783,77,0,0,1863,1770,93,0,3998,1,3197,3197,0,0,1,1,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,1007,0,0,31506497164,NaN,0,3,4,68478645,36429,36429,5906571,1,3,6,2,1,1,11,4,11,28,16,10,24,36,0,0,0,0,0,mobile-limited-high,joint-control-iid5,admissible
16079026,mobile-limited-high,mobile-limited-high,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113345104971,77460654950,32326743,66973337,585107,6,2,2,1,3,0.999,0,0,0,1455,1118,2573,6000,0.428833333333333,40740,1500,31118,71858,168000,0.42772619047619,42000,1321,1323,445,0,0,3089,2232,857,0,3996,0,3192,1650,1542,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,1010,0,0.15,31506497164,842793,7323,3,5,68478645,36429,36429,5906571,1,3,6,2,1,1,11,4,11,28,16,10,24,36,0,0,0,0,0,mobile-limited-high,iid-occupancy15,admissible
16079026,mobile-limited-high,mobile-limited-high,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113345104971,93946717569,32326743,66177136,585107,6,2,2,0,NaN,0.9,0,0,0,1300,1400,2700,6000,0.45,36400,1500,37400,73800,168000,0.439285714285714,42000,1500,1500,399,0,0,3600,3200,400,0,3600,75,2400,2400,0,0,150,150,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,901,1,0,31506497164,NaN,0,3,6,68478645,36429,36429,5906571,1,3,6,2,1,1,11,4,11,28,16,10,24,36,0,1,0,0,0,mobile-limited-high,directed-response-blackout,admissible
16079027,static-wide-low,static-wide-low,zero,zero,zero,5,30346938585,30346938585,33054471,16471445,37876,1,0,1,1,1,1,0,0,0,15,3,18,2400,0.0075,420,18,78,498,66400,0.0075,498,3,3,0,0,0,72,72,0,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31416537122,NaN,0,1,1,37056163,2478,2730,6586204,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,zero,admissible
16079027,static-wide-low,static-wide-low,claim-iid5,claim-iid5,claim-iid5,5,30346938585,30346938585,33440036,16471445,37876,1,0,1,1,1,1,0,0,0,15,3,18,2400,0.0075,420,18,78,498,66400,0.0075,498,3,3,0,0,0,72,70,2,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31416537122,NaN,0,1,2,37056163,2478,2730,6586204,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,claim-iid5,admissible
16079027,static-wide-low,static-wide-low,response-iid5,response-iid5,response-iid5,5,30346938585,30346938585,33440036,16471445,37876,1,0,1,1,1,1,0,0,0,15,3,18,2400,0.0075,420,18,78,498,66400,0.0075,498,3,3,0,0,0,72,71,1,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31416537122,NaN,0,1,3,37056163,2478,2730,6586204,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,response-iid5,admissible
16079027,static-wide-low,static-wide-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30346938585,30346938585,33825601,16471445,37876,1,0,1,1,1,1,0,0,0,15,3,18,2400,0.0075,420,18,78,498,66400,0.0075,498,3,3,0,0,0,72,69,3,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0,31416537122,NaN,0,1,4,37056163,2478,2730,6586204,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,joint-control-iid5,admissible
16079027,static-wide-low,static-wide-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30346938585,22073614308,33054471,16471445,37876,1,0,1,1,1,1,0,0,0,19,5,24,2400,0.01,532,18,130,662,66400,0.00996987951807229,498,5,5,4,0,0,96,68,28,0,2000,0,800,419,381,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,15,0,0.15,31416537122,1686289,3376,1,5,37056163,2478,2730,6586204,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,0,0,0,0,static-wide-low,iid-occupancy15,admissible
16079027,static-wide-low,static-wide-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30346938585,25553724915,33054471,15887771,37876,1,0,1,0,NaN,0.8,0,0,0,412,400,812,2400,0.338333333333333,11536,18,10400,21936,66400,0.330361445783133,498,400,400,399,0,0,3248,2848,400,0,1600,138,400,400,0,0,138,138,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,13,1,0,31416537122,NaN,0,1,6,37056163,2478,2730,6586204,6.8,6,1,0,1,1,148,141,148,28,16,10,24,26,0,1,0,0,0,static-wide-low,directed-response-blackout,admissible
16079027,mobile-limited-low,mobile-limited-low,zero,zero,zero,5,30346938585,30346938585,32884924,16473959,36768,1,0,1,1,1,1,0,0,0,145,29,174,2400,0.0725,4060,174,754,4814,66400,0.0725,4814,29,29,0,0,0,87,87,0,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0,31416537122,NaN,0,2,1,37056163,2478,2478,5136873,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,zero,admissible
16079027,mobile-limited-low,mobile-limited-low,claim-iid5,claim-iid5,claim-iid5,5,30346938585,30346938585,33270489,16473959,36768,1,0,1,1,1,1,0,0,0,147,30,177,2400,0.07375,4116,174,780,4896,66400,0.0737349397590361,4814,30,30,2,0,0,90,86,4,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0,31416537122,NaN,0,2,2,37056163,2478,2478,5136873,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,claim-iid5,admissible
16079027,mobile-limited-low,mobile-limited-low,response-iid5,response-iid5,response-iid5,5,30346938585,30346938585,33270489,16473959,36768,1,0,1,1,1,1,0,0,0,148,32,180,2400,0.075,4144,174,832,4976,66400,0.0749397590361446,4814,32,32,3,0,0,93,90,3,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0,31416537122,NaN,0,2,3,37056163,2478,2478,5136873,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,response-iid5,admissible
16079027,mobile-limited-low,mobile-limited-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30346938585,30346938585,33656054,16473959,36768,1,0,1,1,1,1,0,0,0,150,33,183,2400,0.07625,4200,174,858,5058,66400,0.0761746987951807,4814,33,33,5,0,0,96,89,7,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0,31416537122,NaN,0,2,4,37056163,2478,2478,5136873,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,joint-control-iid5,admissible
16079027,mobile-limited-low,mobile-limited-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30346938585,22100475940,32884924,16473959,36768,1,0,1,1,1,1,0,0,0,167,49,216,2400,0.09,4676,174,1274,5950,66400,0.0896084337349398,4814,49,49,22,0,0,129,95,34,0,2000,0,800,419,381,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,145,0,0.15,31416537122,1621855,3371,2,5,37056163,2478,2478,5136873,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,0,0,0,0,mobile-limited-low,iid-occupancy15,admissible
16079027,mobile-limited-low,mobile-limited-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30346938585,25552924915,32884924,15889773,36768,1,0,1,0,NaN,0.8,0,0,0,516,400,916,2400,0.381666666666667,14448,174,10400,24848,66400,0.37421686746988,4814,400,400,399,0,0,829,429,400,0,1600,138,400,400,0,0,138,138,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,117,1,0,31416537122,NaN,0,2,6,37056163,2478,2478,5136873,1,3,1,0,1,1,21,14,21,28,16,10,24,26,0,1,0,0,0,mobile-limited-low,directed-response-blackout,admissible
16079027,mobile-limited-high,mobile-limited-high,zero,zero,zero,5,30346938585,30346938585,33182672,16485922,36768,1,0,1,1,1,1,0,0,0,670,134,804,2400,0.335,18760,804,3484,22244,66400,0.335,22244,134,134,0,0,0,402,402,0,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,670,0,0,31416537122,NaN,0,3,1,37056163,2478,2478,6797943,0.5,2,1,0,1,1,10,3,10,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,zero,admissible
16079027,mobile-limited-high,mobile-limited-high,claim-iid5,claim-iid5,claim-iid5,5,30346938585,30346938585,33568237,16485835,36768,1,0,1,1,1,1,0,0,0,680,142,822,2400,0.3425,19040,804,3692,22732,66400,0.342349397590361,22244,142,142,10,0,0,420,402,18,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,670,1,0,31416537122,NaN,0,3,2,37056163,2478,2478,6797943,0.5,2,1,0,1,1,10,3,10,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,claim-iid5,admissible
16079027,mobile-limited-high,mobile-limited-high,response-iid5,response-iid5,response-iid5,5,30346938585,30346938585,33568237,16485922,36768,1,0,1,1,1,1,0,0,0,680,144,824,2400,0.343333333333333,19040,804,3744,22784,66400,0.343132530120482,22244,144,144,10,0,0,422,412,10,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,670,0,0,31416537122,NaN,0,3,3,37056163,2478,2478,6797943,0.5,2,1,0,1,1,10,3,10,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,response-iid5,admissible
16079027,mobile-limited-high,mobile-limited-high,joint-control-iid5,joint-control-iid5,joint-control-iid5,5,30346938585,30346938585,33953802,16485835,36768,1,0,1,1,1,1,0,0,0,689,151,840,2400,0.35,19292,804,3926,23218,66400,0.349668674698795,22244,151,151,19,0,0,438,410,28,0,2000,0,800,800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,670,1,0,31416537122,NaN,0,3,4,37056163,2478,2478,6797943,0.5,2,1,0,1,1,10,3,10,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,joint-control-iid5,admissible
16079027,mobile-limited-high,mobile-limited-high,iid-occupancy15,iid-occupancy15,iid-occupancy15,5,30346938585,22100475940,33182672,16485656,36768,1,0,1,1,1,1,0,0,0,752,208,960,2400,0.4,21056,804,5408,26464,66400,0.39855421686747,22244,208,208,89,0,0,558,414,144,0,2000,0,800,419,381,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,663,0,0.15,31416537122,1621855,3371,3,5,37056163,2478,2478,6797943,0.5,2,1,0,1,1,10,3,10,28,16,10,24,26,0,0,0,0,0,mobile-limited-high,iid-occupancy15,admissible
16079027,mobile-limited-high,mobile-limited-high,directed-response-blackout,directed-response-blackout,directed-response-blackout,5,30346938585,25552924915,33182672,15897858,36768,1,0,1,0,NaN,0.8,0,0,0,936,400,1336,2400,0.556666666666667,26208,804,10400,36608,66400,0.551325301204819,22244,400,400,399,0,0,934,534,400,0,1600,138,400,400,0,0,138,138,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,537,1,0,31416537122,NaN,0,3,6,37056163,2478,2478,6797943,0.5,2,1,0,1,1,10,3,10,28,16,10,24,26,0,1,0,0,0,mobile-limited-high,directed-response-blackout,admissible
16079027,static-wide-low,static-wide-low,zero,zero,zero,10,113277262287,113277262287,33763002,66363419,610583,4,0,1,1,1,1,0,0,0,60,24,84,5600,0.015,1680,84,624,2304,153600,0.015,2304,24,24,0,0,0,756,756,0,0,4000,0,2400,2400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,60,0,0,31496121705,NaN,0,1,1,74622513,36282,40685,6568525,6.8,6,4,0,1,1,78,71,78,28,16,10,24,26,0,0,0,0,0,static-wide-low,zero,admissible
16079027,static-wide-low,static-wide-low,claim-iid5,claim-iid5,claim-iid5,10,113277262287,113277262287,34148567,66361171,610583,4,0,1,1,2,0.99975,0,0,0,67,29,96,5600,0.0171428571428571,1876,84,754,2630,153600,0.0171223958333333,2304,28,29,4,0,0,864,836,28,0,3999,0,2399,2399,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,63,0,0,31496121705,NaN,0,1,2,74622513,36282,40685,6568525,6.8,6,4,0,1,1,78,71,78,28,16,10,24,26,0,0,0,0,0,static-wide-low,claim-iid5,admissible
16079027,static-wide-low,static-wide-low,response-iid5,response-iid5,response-iid5,10,113277262287,113277262287,34148567,66363419,610583,4,0,1,1,1,1,0,0,0,60,24,84,5600,0.015,1680,84,624,2304,153600,0.015,2304,24,24,0,0,0,756,748,8,0,4000,0,2400,2400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,60,0,0,31496121705,NaN,0,1,3,74622513,36282,40685,6568525,6.8,6,4,0,1,1,78,71,78,28,16,10,24,26,0,0,0,0,0,static-wide-low,response-iid5,admissible
16079027,static-wide-low,static-wide-low,joint-control-iid5,joint-control-iid5,joint-control-iid5,10,113277262287,113277262287,34534132,66361171,610583,4,0,1,1,2,0.99975,0,0,0,68,30,98,5600,0.0175,1904,84,780,2684,153600,0.0174739583333333,2304,29,30,5,0,0,882,840,42,0,3999,0,2399,2399,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,63,0,0,31496121705,NaN,0,1,4,74622513,36282,40685,6568525,6.8,6,4,0,1,1,78,71,78,28,16,10,24,26,0,0,0,0,0,static-wide-low,joint-control-iid5,admissible
16079027,static-wide-low,static-wide-low,iid-occupancy15,iid-occupancy15,iid-occupancy15,10,113277262287,78053426454,33763002,66357612,610583,4,0,1,1,2,0.99925,0,0,0,86,53,139,5600,0.0248214285714286,2408,84,1378,3786,153600,0.0246484375,2304,50,53,23,0,0,1251,954,297,0,3997,1,2397,1248,1149,0,1,1,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,63,0,0.15,31496121705,649339,7217,1,5,74622513,36282,40685,6568525,6.8,6,4,0,1,1,78,71,78,28,16,10,24,26,0,0,0,0,0,static-wide-low,iid-occupancy15,admissible
16079027,static-wide-low,static-wide-low,directed-response-blackout,directed-response-blackout,directed-response-blackout,10,113277262287,93830048620,33763002,65586102,610583,4,0,1,0,NaN,0.9,0,0,0,454,812,1266,5600,0.226071428571429,12712,84,21112,33824,153600,0.220208333333333,2304,812,812,399,0,0,11394,10994,400,0,3600,61,2000,2000,0,0,61,61,0,0,1,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,55,1,0,31496121705,NaN,0,1,6,74622513,36282,40685,6568525,6.8,6,4,0,1,1,78,71,78,28,16,10,24,26,0,1,0,0,0,static-wide-low,directed-response-blackout,admissible
16079027,mobile-limited-low,mobile-limited-low,zero,zero,zero,10,113277262287,113277262287,32801444,66415525,577492,4,1,2,1,1,1,0,0,0,1000,300,1300,5200,0.25,28000,1300,8800,36800,147200,0.25,36800,400,400,0,100,0,1000,1000,0,0,4000,0,2400,2400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,1000,0,0,31496121705,NaN,0,2,1,74622513,36282,36282,4774620,1,3,4,1,1,1,11,4,11,28,16,10,24,36,0,0,0,0,0,mobile-limited-low,zero,admissible
16079027,mobile-limited-low,mobile-limited-low,claim-iid5,claim-iid5,claim-iid5,10,113277262287,113277262287,33187009,66412135,577492,4,1,2,1,2,0.9995,0,0,0,1023,330,1353,5200,0.260192307692308,28644,1300,9640,38284,147200,0.26008152173913,36800,434,436,17,114,0,1069,1042,27,0,3998,0,2398,2398,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0,coherence-cumulative,1,1006,0,0,31496121705,NaN,0,2,2,74622513,36282,36282,4774620,1,3,4,1,1,1,11,4,11,28,16,10,24,36,0,0,0,0,0,mobile-limited-low,claim-iid5,admissible
